HPO,def,gene,t_start,t_end,pval,no_freq,OR,CI_lower,CI_upper,PPV
HP:0006813,Focal hemiclonic seizure,SCN1A,0.0833333333333333,3.99999999666667,3.67036964080624e-7,0.00146341463414634,85.2916666666667,20.4454737502222,262.929721241682,0.129032258064516
HP:0020221,Clonic seizure,SCN1A,0.416666666666667,4.08333333,3.67344899314569e-7,0.109507271543304,7.17512971491867,3.33042634007125,15.2964449590913,0.0073782587309395
HP:0032658,Status epilepticus with prominent motor symptoms,SCN1A,0,1.91666666333333,3.67375668256468e-7,0.00837361290761795,26.3161698283649,8.71676892640819,66.5045102223515,0.0465116279069767
HP:0032663,Focal motor status epilepticus,SCN1A,0.0833333333333333,1.99999999666667,3.67432195808617e-7,0.00423985463355542,41.9387755102041,12.2228673222215,114.43882028092099,0.0735294117647059
HP:0010546,Muscle fibrillation,SCN1A,0.25,3.74999999666667,3.67503853722585e-7,0.294603738006766,6.38504016064257,2.86255054145957,15.6150417914617,0.00449775112443778
HP:0000598,Abnormality of the ear,SCN1A,0.0833333333333333,1.58333333,3.67967641124105e-7,0.555693521291359,0.110283186482469,0.0281296440044233,0.31434230078844,5.2548607461902e-4
HP:0020221,Clonic seizure,SCN1A,0.166666666666667,2.91666666333333,3.68047723555321e-7,0.093356413776637,7.55349531116795,3.46892875398386,16.1073607758184,0.00887198986058302
HP:0032663,Focal motor status epilepticus,SCN1A,0.0833333333333333,1.74999999666667,3.68129083335932e-7,0.00423220709600056,42.0148809523809,12.2245644793203,114.899877897132,0.0769230769230769
HP:0000598,Abnormality of the ear,SCN1A,0.25,2.33333333,3.68187136945405e-7,0.57661704312115,0.108778264131035,0.0276653274603151,0.312444301197307,4.4493882091212e-4
HP:0012847,Epilepsia partialis continua,SCN1A,0.0833333333333333,2.16666666333333,3.68254478538222e-7,0.00424753316343201,41.8626373626374,12.2176113958613,114.075179337422,0.0714285714285714
HP:0032658,Status epilepticus with prominent motor symptoms,SCN1A,0.166666666666667,2.41666666333333,3.68501648312501e-7,0.00868517814124509,26.3396967995508,8.71513971810624,66.7209313915894,0.041958041958042
HP:0012847,Epilepsia partialis continua,SCN1A,0.0833333333333333,1.83333333,3.69057579412061e-7,0.0042375824939215,41.9613583138173,12.220056648574,114.66531323916,0.0757575757575758
HP:0010546,Muscle fibrillation,SCN1A,0.5,1.08333333,3.69109134770036e-7,0.119306973153787,9.59626168224299,3.87780233532943,24.4716453631562,0.00925925925925926
HP:0012847,Epilepsia partialis continua,SCN1A,0.333333333333333,2.91666666333333,3.69141215486301e-7,0.00492285525604851,42.1112804878049,12.2255452521076,115.904211507064,0.0574712643678161
HP:0032658,Status epilepticus with prominent motor symptoms,SCN1A,0,1.83333333,3.69214002804241e-7,0.00837718083633343,26.3048668503214,8.71021587683316,66.5003313663031,0.047244094488189
HP:0002069,Bilateral tonic-clonic seizure,SCN1A,0.0833333333333333,0.749999996666667,3.69375007567725e-7,0.0233929250665652,20.8739837398374,7.05738725902658,55.7944280257377,0.0276679841897233
HP:0020221,Clonic seizure,SCN1A,1,2.99999999666667,3.69708895147663e-7,0.0828725887701192,13.833395107487,4.90505401767093,40.4111628951052,0.00735835172921266
HP:0002197,Generalized-onset seizure,SCN1A,1,1.16666666333333,3.69981218084267e-7,0.0248291374686392,33.6645097063216,9.2705196215631709,117.676507461429,0.0204778156996587
HP:0012847,Epilepsia partialis continua,SCN1A,0.5,3.49999999666667,3.70712788436353e-7,0.00513229927007299,42.1400966183575,12.2228214617456,116.31336081091101,0.0526315789473684
HP:0006813,Focal hemiclonic seizure,SCN1A,0.166666666666667,4.91666666333333,3.71129178072274e-7,0.00152392563242914,84.541935483871,20.3635920306508,259.266551153293,0.117647058823529
HP:0012847,Epilepsia partialis continua,SCN1A,0.416666666666667,3.16666666333333,3.71309379989536e-7,0.00493276175935169,42.0262896825397,12.2028920736684,115.577994666504,0.0561797752808989
HP:0032658,Status epilepticus with prominent motor symptoms,SCN1A,0.333333333333333,3.33333333,3.71877801195358e-7,0.00972661870503597,26.559300231541,8.72417104138723,68.1348734529233,0.0342857142857143
HP:0001336,Myoclonus,SCN1A,0.333333333333333,0.999999996666667,3.7224706087419e-7,0.135358146067416,10.3801880674449,3.97898148579095,28.9308825332209,0.00836012861736334
HP:0032658,Status epilepticus with prominent motor symptoms,SCN1A,0.416666666666667,3.49999999666667,3.72325102825133e-7,0.00973083707961077,26.5476735316552,8.72173372745391,68.0924767510977,0.0338983050847458
HP:0032663,Focal motor status epilepticus,SCN1A,0.0833333333333333,2.24999999666667,3.72622468657643e-7,0.0042605383771222,41.7343073593074,12.181891719911,113.648638659472,0.0704225352112676
HP:0006813,Focal hemiclonic seizure,SCN1A,0.0833333333333333,4.83333333,3.72980806106062e-7,0.00147778230737872,84.4612068965517,20.339156850384,259.142416979525,0.121212121212121
HP:0002197,Generalized-onset seizure,SCN1A,0.583333333333333,2.91666666333333,3.73553874864755e-7,0.158789712556732,7.70565410199557,3.35344064682108,18.3911587583422,0.00606060606060606
HP:0032677,Generalized-onset motor seizure,SCN1A,0.416666666666667,3.58333333,3.73575501647291e-7,0.118989773433527,7.40408357075024,3.36683992583501,16.2801243003543,0.00707213578500707
HP:0002266,Focal clonic seizure,SCN1A,0.0833333333333333,3.99999999666667,3.74561841843647e-7,0.00390243902439024,41.1693548387097,12.1314056470365,110.519283174187,0.0649350649350649
HP:0001336,Myoclonus,SCN1A,0.416666666666667,1.83333333,3.74845905976799e-7,0.21286467486819,7.02585865257596,3.10385746644808,16.9243725667865,0.00623564161470299
HP:0012847,Epilepsia partialis continua,SCN1A,0.416666666666667,3.24999999666667,3.74912594526376e-7,0.00494444767610959,41.9264705882353,12.1826430224154,115.256920727306,0.0555555555555556
HP:0006813,Focal hemiclonic seizure,SCN1A,0.0833333333333333,4.33333333,3.75054875498734e-7,0.00147578137353081,84.5758928571429,20.3218442540332,260.210473250503,0.125
HP:0031704,Abnormal ear physiology,SCN1A,0,3.83333333,3.7535810049817e-7,0.457278740501831,0.0719303012190042,0.00835124397527044,0.2814047556175,2.3903430142225e-4
HP:0002266,Focal clonic seizure,SCN1A,0.5,1.41666666333333,3.75647765121458e-7,0.0021680216802168,87.6666666666667,20.4611708104512,284.430254356631,0.125
HP:0010546,Muscle fibrillation,SCN1A,0.166666666666667,3.16666666333333,3.75713530308171e-7,0.281528514009437,6.52187507184403,2.90430885317213,16.0200858383748,0.00473640856672158
HP:0020221,Clonic seizure,SCN1A,0.666666666666667,4.74999999666667,3.75745392557184e-7,0.116012305125398,8.20591184096802,3.57190100788498,18.9905558635543,0.00625279142474319
HP:0012847,Epilepsia partialis continua,SCN1A,0.25,2.41666666333333,3.7582634138488e-7,0.00457840518885921,41.8108974358974,12.1706531520252,114.438841055822,0.0649350649350649
HP:0010546,Muscle fibrillation,SCN1A,0.333333333333333,2.33333333,3.76839675284905e-7,0.238993305870237,7.0760391417542,3.07624285868178,17.6547482938309,0.00535762121618002
HP:0020221,Clonic seizure,SCN1A,0.0833333333333333,2.66666666333333,3.7737370486648e-7,0.0900619214027343,7.44466339436065,3.44532723058839,15.6978966570323,0.00944032366824005
HP:0011153,Focal motor seizure,SCN1A,0.666666666666667,1.58333333,3.77398093086076e-7,0.00606741573033708,43.1091617933723,12.247571225706,122.858669166172,0.0581395348837209
HP:0032677,Generalized-onset motor seizure,SCN1A,0.666666666666667,3.41666666333333,3.77682634718593e-7,0.113070119660096,9.27026398958914,3.8253736504835,22.8814026896337,0.00660233621127476
HP:0012847,Epilepsia partialis continua,SCN1A,0.333333333333333,2.99999999666667,3.77748221181836e-7,0.00494813401693096,41.8950803212851,12.1661993983477,115.255939973191,0.0568181818181818
HP:0032677,Generalized-onset motor seizure,SCN1A,0.5,3.24999999666667,3.78083493074383e-7,0.110703043022036,8.03317535545024,3.54304958786193,18.208092127453,0.00731834814427601
HP:0001336,Myoclonus,SCN1A,0.25,2.08333333,3.78694740008251e-7,0.241776534824877,6.58570641696502,2.96475667522461,15.6713442165635,0.00575027382256298
HP:0002197,Generalized-onset seizure,SCN1A,0.666666666666667,2.99999999666667,3.78783269508997e-7,0.160557937322625,8.71380218127116,3.56761910462546,22.601816972682,0.0056095736724009
HP:0002133,Status epilepticus,SCN1A,1.08333333333333,4.16666666333333,3.78824705998069e-7,0.145531300338832,10.9039803707743,4.03747679884193,32.2748933926285,0.00493733383972655
HP:0002266,Focal clonic seizure,SCN1A,0,3.91666666333333,3.79464553492379e-7,0.00391283082441172,41.0595878136201,12.0988842314721,110.223876656679,0.0649350649350649
HP:0031704,Abnormal ear physiology,SCN1A,0,3.74999999666667,3.79649265889719e-7,0.456497797356828,0.0721570347625836,0.00837772922096765,0.282295438201678,2.4119633381572e-4
HP:0000598,Abnormality of the ear,SCN1A,0.0833333333333333,2.66666666333333,3.80298157560596e-7,0.586046226472932,0.126133935109769,0.0380143377311022,0.331119592609821,5.2279381012128e-4
HP:0012847,Epilepsia partialis continua,SCN1A,0.416666666666667,3.33333333,3.80617046038656e-7,0.00496163387757457,41.780523255814,12.1436096811928,114.808836500296,0.0549450549450549
HP:0000598,Abnormality of the ear,SCN1A,0.25,1.49999999666667,3.80890926685228e-7,0.546390203591015,0.0889493429710671,0.017298462474411,0.288224572464584,4.1231445849367e-4
HP:0006813,Focal hemiclonic seizure,SCN1A,0.0833333333333333,4.74999999666667,3.80902473741927e-7,0.00148565573770492,84.0129310344827,20.2311774394758,257.921696396368,0.121212121212121
HP:0002197,Generalized-onset seizure,SCN1A,0.75,1.16666666333333,3.80928354268331e-7,0.0464364687872087,18.2531542531543,6.09811053622182,53.4202034920624,0.0144404332129964
HP:0010546,Muscle fibrillation,SCN1A,0,3.58333333,3.81644671998671e-7,0.308125906909253,6.23729598100183,2.81353101706708,15.1921602672572,0.00450775333573747
HP:0002197,Generalized-onset seizure,SCN1A,0.0833333333333333,2.66666666333333,3.82461676448235e-7,0.158604622647293,6.36598376497874,3.02480604031485,13.5808713117744,0.00690978886756238
HP:0031703,Abnormal ear morphology,SCN1A,0.166666666666667,5.08333333,3.8300064097627e-7,0.534714192348298,0.112278445692657,0.0287843154786625,0.317781271402044,3.7593984962406e-4
HP:0020221,Clonic seizure,SCN1A,0.416666666666667,3.58333333,3.83287353803511e-7,0.10153115995254,7.74304396215915,3.49287288998196,16.9592276315771,0.00773053561568194
HP:0002197,Generalized-onset seizure,SCN1A,0.666666666666667,2.41666666333333,3.83424960684485e-7,0.13585515680569,8.90509281294622,3.67243075768804,22.4341380311285,0.0066193853427896
HP:0010546,Muscle fibrillation,SCN1A,0.166666666666667,1.99999999666667,3.83455440466959e-7,0.231199838133135,6.34822849262756,2.92215685576483,14.5908993363649,0.00608872136851261
HP:0011153,Focal motor seizure,SCN1A,0.666666666666667,3.83333333,3.83907771471352e-7,0.0110595989498967,26.8257575757576,8.71162015682035,70.1167778507692,0.0294117647058824
HP:0002266,Focal clonic seizure,SCN1A,0.0833333333333333,4.08333333,3.84346258963511e-7,0.00392515324228412,40.9301811754308,12.0653253032838,109.817839657597,0.0641025641025641
HP:0006813,Focal hemiclonic seizure,SCN1A,0.0833333333333333,4.24999999666667,3.84585330927359e-7,0.00148517477324564,84.0401785714286,20.1930918838076,258.756803717325,0.125
HP:0032658,Status epilepticus with prominent motor symptoms,SCN1A,0,2.08333333,3.85051679838699e-7,0.00845051825443982,26.0746527777778,8.64246306336853,65.836745885362,0.0447761194029851
HP:0002069,Bilateral tonic-clonic seizure,SCN1A,0.0833333333333333,2.99999999666667,3.85110030171225e-7,0.105727132883682,7.04859168065659,3.29984487509538,14.8327543718815,0.00832408435072142
HP:0002133,Status epilepticus,SCN1A,1.25,2.91666666333333,3.85592902663462e-7,0.107663197729423,16.5764499121265,5.15319747557297,61.9181066124805,0.005824111822947
HP:0032677,Generalized-onset motor seizure,SCN1A,0.166666666666667,3.08333333,3.86010840744634e-7,0.109897851356111,7.14649321266968,3.31665820837709,15.2372211968267,0.00794912559618442
HP:0032677,Generalized-onset motor seizure,SCN1A,0,1.74999999666667,3.86705581399753e-7,0.0757767468016308,7.9278293135436,3.61206738352372,16.7956500422112,0.0119156736938588
HP:0011153,Focal motor seizure,SCN1A,0.416666666666667,2.83333333,3.86714434998785e-7,0.00978307103360272,26.4045368620038,8.66675036314643,67.7881383944419,0.0359281437125748
HP:0012847,Epilepsia partialis continua,SCN1A,0.333333333333333,2.83333333,3.86763394249743e-7,0.00496999818170798,41.7098577235772,12.1083836961936,114.784364206282,0.0574712643678161
HP:0031703,Abnormal ear morphology,SCN1A,0.166666666666667,4.99999999666667,3.86899940099907e-7,0.534151763160554,0.112532531127675,0.0288494340045599,0.318506600883766,3.7817906778859e-4
HP:0032663,Focal motor status epilepticus,SCN1A,0,2.08333333,3.8717731922509e-7,0.00429127880108272,41.4340659340659,12.0879229279193,112.89502013933,0.0714285714285714
HP:0007359,Focal-onset seizure,SCN1A,0.333333333333333,4.41666666333333,3.87180497959821e-7,0.186161797278768,6.38936587491828,2.99021116516679,14.0887210971111,0.00535362073823612
HP:0001336,Myoclonus,SCN1A,0.666666666666667,1.83333333,3.87203399622549e-7,0.18784687633414,8.6469696969697,3.48649413775788,23.3492615578506,0.00602409638554217
HP:0032658,Status epilepticus with prominent motor symptoms,SCN1A,0.333333333333333,0.749999996666667,3.87253333320353e-7,0.00336927223719677,91.0153846153846,20.4802686433216,311.869245467038,0.102564102564103
HP:0002197,Generalized-onset seizure,SCN1A,0.166666666666667,2.41666666333333,3.87492427326001e-7,0.145682769113731,6.6461270670148,3.11654542777414,14.3160122332233,0.00734341252699784
HP:0031704,Abnormal ear physiology,SCN1A,0,3.66666666333333,3.87564488334789e-7,0.455321507760532,0.0725000184459644,0.0084177977349175,0.283644220098633,2.4342745861733e-4
HP:0007359,Focal-onset seizure,SCN1A,1,3.33333333,3.87805741478669e-7,0.137567391433142,12.5383290267011,4.34888685882807,40.7975503536286,0.0051413881748072
HP:0002069,Bilateral tonic-clonic seizure,SCN1A,0.5,3.41666666333333,3.87916311241473e-7,0.110939023690702,8.01396070320579,3.53469663361072,18.1640148418769,0.00718685831622177
HP:0011153,Focal motor seizure,SCN1A,0.25,1.99999999666667,3.88428245286385e-7,0.009066919277353,26.2298507462687,8.64677586829196,66.8039349033674,0.0428571428571429
HP:0032663,Focal motor status epilepticus,SCN1A,0,1.91666666333333,3.88700526897579e-7,0.00428892368438968,41.4569160997732,12.0822258869643,113.10937017803,0.0735294117647059
HP:0002133,Status epilepticus,SCN1A,1.25,2.08333333,3.88930374666507e-7,0.0787690570299266,17.5430107526882,5.56233929729866,59.9744707060281,0.008
HP:0011153,Focal motor seizure,SCN1A,0.25,1.91666666333333,3.89010623130775e-7,0.00906593406593407,26.2327272727273,8.6454361592558,66.8315227819113,0.0434782608695652
HP:0032663,Focal motor status epilepticus,SCN1A,0,1.99999999666667,3.89200761701035e-7,0.00429299704856453,41.4174107142857,12.0769180279422,112.923676413751,0.072463768115942
HP:0012847,Epilepsia partialis continua,SCN1A,0,2.16666666333333,3.89414266385485e-7,0.00429911412193851,41.3582251082251,12.0715475912984,112.614519940725,0.0704225352112676
HP:0006813,Focal hemiclonic seizure,SCN1A,0.0833333333333333,4.66666666333333,3.89828985225419e-7,0.00149438318045965,83.5215517241379,20.1128317740877,256.566650554127,0.121212121212121
HP:0002266,Focal clonic seizure,SCN1A,0.166666666666667,5.08333333,3.90311097131284e-7,0.00407219345432608,40.761316872428,12.0236671569807,109.319976723032,0.0581395348837209
HP:0032663,Focal motor status epilepticus,SCN1A,0.5,3.49999999666667,3.90654076380211e-7,0.00518932481751825,41.674629718108,12.0863814477326,114.974092430366,0.0520833333333333
HP:0032663,Focal motor status epilepticus,SCN1A,0.333333333333333,2.91666666333333,3.90908749331558e-7,0.00498289007624422,41.60140562249,12.0804435521529,114.437728781777,0.0568181818181818
HP:0032663,Focal motor status epilepticus,SCN1A,0,1.74999999666667,3.90997219227517e-7,0.00428792352031492,41.4666276346604,12.071875176929,113.297901717115,0.0757575757575758
HP:0002069,Bilateral tonic-clonic seizure,SCN1A,0,2.91666666333333,3.91371038885853e-7,0.105857193774504,7.03890759446315,3.29529522432418,14.8122077530845,0.00834724540901502
HP:0012847,Epilepsia partialis continua,SCN1A,0,1.83333333,3.916139570808e-7,0.00429243976737746,41.4228110599078,12.0657111091039,113.094875891016,0.0746268656716418
HP:0002069,Bilateral tonic-clonic seizure,SCN1A,1,2.66666666333333,3.91851275004178e-7,0.0833811436221075,13.7413990825688,4.87212658268139,40.1267193980989,0.00758725341426404
HP:0032663,Focal motor status epilepticus,SCN1A,0.416666666666667,3.16666666333333,3.92689386881416e-7,0.00499148511362969,41.5294117647059,12.0666396195348,114.151738623403,0.0555555555555556
HP:0002069,Bilateral tonic-clonic seizure,SCN1A,0.583333333333333,2.24999999666667,3.92865606078183e-7,0.0799028297551047,9.21216105176664,3.92650444355179,21.1278856166279,0.00976403580146461
HP:0031703,Abnormal ear morphology,SCN1A,0.166666666666667,4.91666666333333,3.93397668846669e-7,0.533323173829117,0.11290783454031,0.0289456399620736,0.319576912898871,3.8084356850423e-4
HP:0032663,Focal motor status epilepticus,SCN1A,0,2.24999999666667,3.93701119799036e-7,0.00431145431145431,41.2393390191898,12.0422771158323,112.218621180981,0.0694444444444444
HP:0006813,Focal hemiclonic seizure,SCN1A,0.0833333333333333,4.16666666333333,3.94004403272231e-7,0.00149428967872772,83.5267857142857,20.0697232131871,257.343594625666,0.125
HP:0032677,Generalized-onset motor seizure,SCN1A,1,1.91666666333333,3.94670234092769e-7,0.0617151826484018,15.2034682080925,5.32998072868177,43.3249367239906,0.0102974828375286
HP:0032677,Generalized-onset motor seizure,SCN1A,0.583333333333333,2.74999999666667,3.95080729576743e-7,0.0973893723384558,8.60605649103748,3.71654320432051,19.7737602082627,0.00817096165933375
HP:0032677,Generalized-onset motor seizure,SCN1A,0.416666666666667,0.916666663333333,3.95085400301417e-7,0.0250633369525878,20.9455706748126,7.01156029051583,56.9511138806538,0.0246478873239437
HP:0032663,Focal motor status epilepticus,SCN1A,0.0833333333333333,2.16666666333333,3.95549153756995e-7,0.00431287982748481,41.2256493506494,12.0324908101957,112.250608268214,0.0704225352112676
HP:0011153,Focal motor seizure,SCN1A,0.416666666666667,2.74999999666667,3.95582627235863e-7,0.00982016817037992,26.3038043478261,8.63268163904292,67.5350091124485,0.036144578313253
HP:0011153,Focal motor seizure,SCN1A,0.166666666666667,1.66666666333333,3.95995069699003e-7,0.00876814718988069,26.0882723833544,8.61309963537568,66.2443493573105,0.046875
HP:0032658,Status epilepticus with prominent motor symptoms,SCN1A,0.25,2.66666666333333,3.96064290546123e-7,0.00911835376748198,26.0805405405405,8.61155456734766,66.2978682016948,0.038961038961039
HP:0032663,Focal motor status epilepticus,SCN1A,0.416666666666667,3.24999999666667,3.96248320482486e-7,0.00500261764876971,41.4365310077519,12.0429116979145,113.852397613704,0.0549450549450549
HP:0020221,Clonic seizure,SCN1A,0.25,3.74999999666667,3.96317127224534e-7,0.105984138428262,7.02947845804989,3.29135591677908,14.790363068834,0.00778816199376947
HP:0031703,Abnormal ear morphology,SCN1A,0.166666666666667,4.83333333,3.97324664376058e-7,0.532870559412005,0.113113335805216,0.028998306619277,0.320162993737984,3.8299502106472e-4
HP:0011153,Focal motor seizure,SCN1A,0.333333333333333,2.41666666333333,3.97997655741103e-7,0.00982268146447251,26.2970073404856,8.62549686040696,67.5606646100562,0.0375
HP:0006813,Focal hemiclonic seizure,SCN1A,0.0833333333333333,4.58333333,3.98038541532993e-7,0.00150227932034811,83.0818965517241,20.0069581973432,255.340072579351,0.121212121212121
HP:0032663,Focal motor status epilepticus,SCN1A,0.0833333333333333,1.83333333,3.98174591795897e-7,0.00430705105939562,41.2816820276498,12.0242003667274,112.706043669767,0.0746268656716418
HP:0002133,Status epilepticus,SCN1A,1,5.08333333,3.98471697783468e-7,0.164619928493704,10.1491973559962,3.82888551296508,29.7356394652196,0.00438733939204011
HP:0032658,Status epilepticus with prominent motor symptoms,SCN1A,0.5,3.58333333,3.99173235447359e-7,0.00985165892877364,26.2188905547226,8.61487594609615,67.2280926354355,0.0333333333333333
HP:0020221,Clonic seizure,SCN1A,0.75,3.58333333,3.99295284085421e-7,0.098257280440266,10.0116686114352,4.03666197438998,25.0905659472195,0.00695249130938586
HP:0032663,Focal motor status epilepticus,SCN1A,0.333333333333333,2.99999999666667,3.99756058386206e-7,0.00500775008942411,41.3938492063492,12.0232730787283,113.817101910837,0.0561797752808989
HP:0002069,Bilateral tonic-clonic seizure,SCN1A,1,1.99999999666667,4.00058108100882e-7,0.0618194590797331,15.1761363636364,5.32074311158086,43.2456945810596,0.0101237345331834
HP:0012847,Epilepsia partialis continua,SCN1A,0.5,0.999999996666667,4.00673291642604e-7,0.00282860426058517,88.1328125,20.2137062660837,295.08916090964,0.111111111111111
HP:0002069,Bilateral tonic-clonic seizure,SCN1A,0.166666666666667,3.24999999666667,4.00683297817877e-7,0.110219862657972,7.12303664921466,3.30591248984521,15.1867330419467,0.00779220779220779
HP:0002133,Status epilepticus,SCN1A,1,1.49999999666667,4.00933496745903e-7,0.061799953003838,15.1812420785805,5.32051867128674,43.2713570988871,0.0112781954887218
HP:0032663,Focal motor status epilepticus,SCN1A,0.25,2.41666666333333,4.01014944827879e-7,0.00464199414981559,41.2355110642782,12.0067614585131,112.789426695757,0.0641025641025641
HP:0032677,Generalized-onset motor seizure,SCN1A,1,1.41666666333333,4.01066630792306e-7,0.0358457353176508,23.53515625,7.22325111638043,74.5715778058612,0.0153846153846154
HP:0002133,Status epilepticus,SCN1A,1.25,1.66666666333333,4.01111833405328e-7,0.0550860479409957,19.6039051603905,6.18831015518299,63.6472641407963,0.0110344827586207
HP:0020221,Clonic seizure,SCN1A,0.75,4.16666666333333,4.01529483054242e-7,0.107737672691531,8.97195472208143,3.76733438283443,21.5398299492286,0.00654582074521652
HP:0006813,Focal hemiclonic seizure,SCN1A,0,4.08333333,4.01662853373302e-7,0.00150158202391806,83.1205357142857,19.9721143157754,256.212167171378,0.125
HP:0020221,Clonic seizure,SCN1A,0.5,3.16666666333333,4.0189186836642e-7,0.0931614877589454,8.43617603706043,3.68603091599653,19.0432371422412,0.0081453634085213
HP:0032663,Focal motor status epilepticus,SCN1A,0.416666666666667,3.33333333,4.02027173339259e-7,0.00501932729475567,41.2978927203065,12.0056022912991,113.427424901289,0.0543478260869565
HP:0010546,Muscle fibrillation,SCN1A,0.0833333333333333,3.91666666333333,4.03078438029131e-7,0.308249782040105,5.83471804843557,2.71970257661882,13.5645366168641,0.00457504838993489
HP:0012847,Epilepsia partialis continua,SCN1A,0.333333333333333,3.08333333,4.03118675132809e-7,0.00501830204274413,41.3063725490196,12.0011565632008,113.532024381918,0.0555555555555556
HP:0031703,Abnormal ear morphology,SCN1A,0.166666666666667,4.74999999666667,4.03401452960724e-7,0.532224958949097,0.113407063682619,0.0290736008488941,0.320938948835156,3.8550501156515e-4
HP:0002197,Generalized-onset seizure,SCN1A,0.166666666666667,2.91666666333333,4.03434968803932e-7,0.165761356175013,6.47070322547456,3.03606093790634,14.0760667120331,0.00644007155635063
HP:0000598,Abnormality of the ear,SCN1A,0.0833333333333333,2.58333333,4.03612020211345e-7,0.584939572358227,0.12671041080132,0.0381879338869611,0.332637981228651,5.2949274594938e-4
HP:0002133,Status epilepticus,SCN1A,1,1.24999999666667,4.03804007404759e-7,0.039204114324256,24.5075268817204,7.29502794560764,82.1576508076236,0.0148305084745763
HP:0020221,Clonic seizure,SCN1A,0.333333333333333,0.916666663333333,4.03933741925197e-7,0.0251487290427258,20.8726220016543,6.98570806129298,56.7492775875009,0.0244755244755245
HP:0006813,Focal hemiclonic seizure,SCN1A,0.25,5.08333333,4.04196986194534e-7,0.0016126593761024,82.5458333333333,19.9190045752059,253.114143974395,0.111111111111111
HP:0007359,Focal-onset seizure,SCN1A,0.833333333333333,2.08333333,4.04451741372879e-7,0.101060554225111,12.2307041299932,4.47061557418318,35.0514919532818,0.00739247311827957
HP:0002197,Generalized-onset seizure,SCN1A,0.333333333333333,3.83333333,4.04590297087329e-7,0.194910576286156,6.54005003304069,3.01025250698588,14.7838520124471,0.00535211267605634
HP:0011153,Focal motor seizure,SCN1A,0.583333333333333,3.49999999666667,4.0499522002709e-7,0.0106961047875079,26.4262796027502,8.6171013760458,68.5695370208703,0.0310880829015544
HP:0007359,Focal-onset seizure,SCN1A,0.583333333333333,4.49999999666667,4.05482354290732e-7,0.180901072201975,6.79182481751825,3.09142185708555,15.466160905762,0.00522799883822248
HP:0032658,Status epilepticus with prominent motor symptoms,SCN1A,0.25,1.08333333,4.05580218989782e-7,0.00559986424571525,42.2799422799423,12.0585149518574,119.522315135462,0.0704225352112676
HP:0032658,Status epilepticus with prominent motor symptoms,SCN1A,0.333333333333333,3.41666666333333,4.0587809869e-7,0.00987894015532207,26.1457652676552,8.59008784828015,67.0462497053691,0.0335195530726257
HP:0020221,Clonic seizure,SCN1A,0.583333333333333,3.41666666333333,4.0591182420849e-7,0.0976409666283084,8.58148834076943,3.70636326197041,19.7149491047462,0.00760233918128655
HP:0012847,Epilepsia partialis continua,SCN1A,0.0833333333333333,2.33333333,4.05933756978243e-7,0.004341164453524,40.9558823529412,11.9640700719875,111.375371688807,0.0684931506849315
HP:0032658,Status epilepticus with prominent motor symptoms,SCN1A,0,2.16666666333333,4.05989588296254e-7,0.00853309015112038,25.8201865988126,8.56137233157203,65.1623338290429,0.0437956204379562
HP:0032658,Status epilepticus with prominent motor symptoms,SCN1A,0.25,2.58333333,4.05990290261967e-7,0.00915602616007474,25.9722448979592,8.57475152548355,66.0305695273033,0.0392156862745098
HP:0006813,Focal hemiclonic seizure,SCN1A,0.0833333333333333,4.49999999666667,4.0721954709805e-7,0.00151096754024905,82.6034482758621,19.8917585216731,253.991004186022,0.121212121212121
HP:0000598,Abnormality of the ear,SCN1A,0.25,2.24999999666667,4.07747282049604e-7,0.574459801440529,0.109743087716656,0.0279170341581225,0.315222272417621,4.5162018742237e-4
HP:0002069,Bilateral tonic-clonic seizure,SCN1A,1,1.58333333,4.08156415047569e-7,0.0436213361904033,17.539649122807,5.98658879519985,49.5762317474543,0.013840830449827
HP:0031703,Abnormal ear morphology,SCN1A,0.166666666666667,4.66666666333333,4.08840806013226e-7,0.531691958294622,0.113650099739768,0.0291358914017931,0.321631449460591,3.8816108685104e-4
HP:0006813,Focal hemiclonic seizure,SCN1A,0.166666666666667,4.99999999666667,4.09533207797439e-7,0.00156613115085379,82.2601456815817,19.8523956499689,252.255135234836,0.114285714285714
HP:0032663,Focal motor status epilepticus,SCN1A,0.333333333333333,2.83333333,4.09565359419002e-7,0.00503060791563125,41.2048192771084,11.9640019959563,113.33494935417,0.0568181818181818
HP:0032677,Generalized-onset motor seizure,SCN1A,0.333333333333333,3.58333333,4.09765716975825e-7,0.11983540950341,7.3447789275635,3.33994060044636,16.1502790886913,0.00700607192900514
HP:0002197,Generalized-onset seizure,SCN1A,0.916666666666667,1.58333333,4.09897885644467e-7,0.0778894472361809,13.1541218637993,4.78995991092265,36.6496038005289,0.00968054211035818
HP:0010546,Muscle fibrillation,SCN1A,0.416666666666667,2.49999999666667,4.10045847750399e-7,0.240169695434686,7.03049477106951,3.05652539105542,17.5410053131204,0.00524521374246001
HP:0002069,Bilateral tonic-clonic seizure,SCN1A,0.25,0.83333333,4.10363758072158e-7,0.0237786824574389,20.5272373540856,6.94095416169871,54.8438635804376,0.0265151515151515
HP:0031703,Abnormal ear morphology,SCN1A,0.166666666666667,4.58333333,4.10931286012026e-7,0.531496471564965,0.113739359373671,0.0291587424739981,0.321886356626517,3.9035815360593e-4
